conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00131,REP021,CLI0166,2025-11-21,11,November,LV Vitamine A,Effets Secondaires,Standard,7.1,6.8,5.5,6.5,6.29,Bon,1,Neutre,0,Demande info,0,1,78,76,13,0.96,4.91,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.55,Très courte (<3 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00174,REP005,CLI0183,2025-11-21,11,November,LV Vitamine A,Prix élevé,Standard,6.9,7.2,6.0,6.7,6.59,Bon,1,Positif,1,À rappeler,0,0,84,133,22,1.56,2.46,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.85,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
CONV00038,REP003,CLI0171,2025-11-22,11,November,"Echinacée, Zinc, Vit.C",Effets Secondaires,Standard,7.7,7.4,5.6,6.9,6.67,Bon,1,Positif,1,À rappeler,0,0,78,76,13,0.96,1.75,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.32,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00383,REP005,CLI0174,2025-11-22,11,November,OLIGOVIT Trio,Demande Faible,Standard,6.9,7.5,6.0,6.8,6.68,Bon,1,Neutre,0,Intérêt Modéré,0,1,83,75,11,0.89,1.15,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.48,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00133,REP021,CLI0203,2025-11-22,11,November,"Echinacée, Zinc, Vit.C",Demande Faible,Standard,9.4,9.9,10.0,9.8,9.82,Excellent,2,Neutre,0,Rendez-vous futur,1,1,83,343,59,4.08,6.53,1,1,1,0,0,3,Expert,3,1,0,1,1,0,0,0,8.93,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Je comprends. C'est justement une opportunité ! La demande est faible car les clients ne connaissent pas encore le produit. Nous proposons un kit de 5 affiches et des échantillons gratuits pour créer la demande. Dans les pharmacies qui ont utilisé ce kit, les ventes ont augmenté de 60% en 2 mois. Puis-je vous montrer notre plan d'animation ?
Client: Je vois... [suite de la conversation]"
CONV00374,REP001,CLI0118,2025-11-22,11,November,Vitonic Tonus,Efficacité douteuse,Standard,8.1,9.6,9.1,8.9,9.0,Excellent,2,Neutre,0,Rendez-vous futur,1,1,92,315,45,3.39,18.6,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,2.32,Très courte (<3 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! Vitonic Tonus a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! Vitonic Tonus a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00295,REP023,CLI0046,2025-11-24,11,November,OLIGOVIT Trio,Concurrence,Standard,9.2,9.8,9.5,9.5,9.52,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,88,357,51,4.01,19.62,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,2.5,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : OLIGOVIT Trio utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : OLIGOVIT Trio utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]"
CONV00209,REP008,CLI0142,2025-11-24,11,November,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,8.9,9.3,8.6,8.9,8.89,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,5.16,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.62,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00141,REP008,CLI0008,2025-11-25,11,November,OLIGOVIT Trio,Efficacité douteuse,Standard,9.4,8.7,8.3,8.8,8.7,Excellent,2,Positif,1,Commande,1,1,92,315,45,3.39,4.49,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,9.93,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! OLIGOVIT Trio a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! OLIGOVIT Trio a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00210,REP024,CLI0121,2025-11-25,11,November,LV Fersang junior,Marque inconnue,Difficile,8.6,8.1,9.7,8.8,8.94,Excellent,2,Neutre,0,Rendez-vous futur,1,1,85,391,59,4.55,5.96,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,9.8,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00274,REP008,CLI0107,2025-11-25,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,4.7,3.4,4.0,4.0,4.0,Faible,0,Neutre,0,Pas intéressé,0,0,74,31,5,0.41,1.14,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.3,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00115,REP009,CLI0180,2025-11-27,11,November,Vitonic Tonus,Prix élevé,Standard,6.0,7.7,6.1,6.6,6.56,Bon,1,Neutre,0,À rappeler,0,0,84,133,22,1.56,2.21,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.85,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
CONV00134,REP001,CLI0093,2025-11-27,11,November,OLIGOVIT Trio,Posologie complexe,Difficile,4.0,5.3,2.6,4.0,3.76,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,1.38,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.53,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00071,REP006,CLI0203,2025-11-28,11,November,LV Vitamine A,Efficacité douteuse,Standard,7.1,6.6,5.2,6.3,6.1,Bon,1,Positif,1,Demande info,0,1,92,97,17,1.04,2.37,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,7.07,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00329,REP012,CLI0058,2025-11-28,11,November,PHYTOFANE Lotion anti chute,Efficacité douteuse,Standard,6.7,6.5,5.6,6.3,6.14,Bon,1,Positif,1,Intérêt Modéré,0,1,92,97,17,1.04,2.99,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,5.58,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00243,REP004,CLI0062,2025-11-28,11,November,OLIGOVIT Trio,Concurrence,Standard,9.4,9.0,8.8,9.1,9.01,Excellent,2,Négatif,-1,Commande,1,1,88,357,51,4.01,16.56,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,2.98,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : OLIGOVIT Trio utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : OLIGOVIT Trio utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]"
CONV00276,REP019,CLI0201,2025-11-29,11,November,Omevie Omega 3 – 1000,Stock suffisant,Difficile,6.9,7.2,6.0,6.7,6.59,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.43,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,8.3,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00162,REP017,CLI0040,2025-11-29,11,November,LV Fersang junior,Prix élevé,Standard,9.9,8.5,9.9,9.4,9.48,Excellent,2,Positif,1,Rendez-vous futur,1,1,84,302,41,3.55,11.71,1,1,0,0,0,2,Expert,3,1,0,1,1,0,0,0,3.4,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Je comprends votre préoccupation. Cependant, LV Fersang junior contient des ingrédients de qualité pharmaceutique avec une concentration optimale. Le rapport qualité-prix est excellent car une boîte dure plus longtemps. De plus, nous proposons une marge attractive de 30% qui compense l'investissement.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Je comprends votre préoccupation. Cependant, LV Fersang junior contient des ingrédients de qualité pharmaceutique avec une concentration optimale. Le rapport qualité-prix est excellent car une boîte dure plus longtemps. De plus, nous proposons une marge attractive de 30% qui compense l'investissement.
Client: Je vois... [suite de la conversation]"
